station_complex_id,station_complex,hour,Pasajeros mensual,estacion_latitude,estacion_longitude
22,"Rector St (R,W)",11,3467.0,40.70722,-74.01334
22,"Rector St (R,W)",12,3569.0,40.70722,-74.01334
22,"Rector St (R,W)",13,4008.0,40.70722,-74.01334
22,"Rector St (R,W)",14,4140.0,40.70722,-74.01334
22,"Rector St (R,W)",15,5975.0,40.70722,-74.01334
22,"Rector St (R,W)",16,7954.0,40.70722,-74.01334
22,"Rector St (R,W)",17,11999.0,40.70722,-74.01334
22,"Rector St (R,W)",18,8714.0,40.70722,-74.01334
22,"Rector St (R,W)",19,4207.0,40.70722,-74.01334
22,"Rector St (R,W)",20,2208.0,40.70722,-74.01334
22,"Rector St (R,W)",21,1081.0,40.70722,-74.01334
220,"155 St (B,D)",10,758.0,40.830135,-73.93821
220,"155 St (B,D)",11,539.0,40.830135,-73.93821
220,"155 St (B,D)",12,682.0,40.830135,-73.93821
220,"155 St (B,D)",13,822.0,40.830135,-73.93821
220,"155 St (B,D)",14,1098.0,40.830135,-73.93821
220,"155 St (B,D)",15,1015.0,40.830135,-73.93821
220,"155 St (B,D)",16,979.0,40.830135,-73.93821
220,"155 St (B,D)",17,793.0,40.830135,-73.93821
220,"155 St (B,D)",18,501.0,40.830135,-73.93821
220,"155 St (B,D)",19,313.0,40.830135,-73.93821
220,"155 St (B,D)",20,240.0,40.830135,-73.93821
220,"155 St (B,D)",21,153.0,40.830135,-73.93821
222,Roosevelt Island (F),10,8515.0,40.759144,-73.95326
222,Roosevelt Island (F),11,7419.0,40.759144,-73.95326
222,Roosevelt Island (F),12,8096.0,40.759144,-73.95326
222,Roosevelt Island (F),13,8357.0,40.759144,-73.95326
222,Roosevelt Island (F),14,8708.0,40.759144,-73.95326
222,Roosevelt Island (F),15,10063.0,40.759144,-73.95326
222,Roosevelt Island (F),16,10120.0,40.759144,-73.95326
222,Roosevelt Island (F),17,11755.0,40.759144,-73.95326
222,Roosevelt Island (F),18,10578.0,40.759144,-73.95326
222,Roosevelt Island (F),19,7154.0,40.759144,-73.95326
222,Roosevelt Island (F),20,4025.0,40.759144,-73.95326
222,Roosevelt Island (F),21,2328.0,40.759144,-73.95326
223,"Lexington Av/63 St (F,Q)",10,9646.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",11,11694.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",12,14507.0,40.76462999999999,-73.96611
223,"Lexington Av/63 St (F,Q)",13,15893.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",14,21395.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",15,32829.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",16,35837.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",17,21247.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",18,26171.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",19,24584.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",20,16073.0,40.76463,-73.96611
223,"Lexington Av/63 St (F,Q)",21,9630.0,40.76463,-73.96611
224,57 St (F),10,6349.0,40.763973,-73.97745
224,57 St (F),11,8451.0,40.763973,-73.97745
224,57 St (F),12,10118.0,40.763973,-73.97745
224,57 St (F),13,11625.0,40.763973,-73.97745
224,57 St (F),14,16913.0,40.763973,-73.97745
224,57 St (F),15,25224.0,40.763973,-73.97745
224,57 St (F),16,31022.0,40.763973,-73.97745
224,57 St (F),17,19590.0,40.763973,-73.97745
224,57 St (F),18,16440.0,40.763973,-73.97745
224,57 St (F),19,19897.0,40.763973,-73.97745
224,57 St (F),20,10694.0,40.763973,-73.97745
224,57 St (F),21,9685.0,40.763973,-73.97745
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",10,18907.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",11,23872.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",12,31395.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",13,29027.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",14,25179.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",15,31053.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",16,41414.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",17,51996.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",18,44982.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",19,25301.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",20,17060.0,40.758663,-73.98133
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",21,24579.0,40.758663,-73.98133
228,"23 St (F,M)",10,15659.0,40.742878000000005,-73.99282
228,"23 St (F,M)",11,17329.0,40.742878,-73.99282
228,"23 St (F,M)",12,19172.0,40.742878,-73.99282
228,"23 St (F,M)",13,19405.0,40.742878,-73.99282
228,"23 St (F,M)",14,28096.0,40.742878,-73.99282
228,"23 St (F,M)",15,32991.0,40.742878,-73.99282
228,"23 St (F,M)",16,20279.0,40.742878,-73.99282
228,"23 St (F,M)",17,22334.0,40.742878,-73.99282
228,"23 St (F,M)",18,18826.0,40.742878,-73.99282
228,"23 St (F,M)",19,13129.0,40.742878,-73.99282
228,"23 St (F,M)",20,24788.0,40.742878,-73.99282
228,"23 St (F,M)",21,17588.0,40.742878,-73.99282
231,"Grand St (B,D)",10,11031.0,40.718266,-73.99375
231,"Grand St (B,D)",11,14621.0,40.718266,-73.99375
231,"Grand St (B,D)",12,18618.0,40.718266,-73.99375
231,"Grand St (B,D)",13,22263.0,40.718266,-73.99375
231,"Grand St (B,D)",14,29644.0,40.718266,-73.99375
231,"Grand St (B,D)",15,37068.0,40.718266,-73.99375
231,"Grand St (B,D)",16,40145.0,40.718266,-73.99375
231,"Grand St (B,D)",17,49866.0,40.718266,-73.99375
231,"Grand St (B,D)",18,42422.0,40.718266,-73.99375
231,"Grand St (B,D)",19,25852.0,40.718266,-73.99375
231,"Grand St (B,D)",20,19483.0,40.718266,-73.99375
231,"Grand St (B,D)",21,16350.0,40.718266,-73.99375000000002
232,2 Av (F),10,7079.0,40.7234,-73.98994
232,2 Av (F),11,9492.0,40.7234,-73.98994
232,2 Av (F),12,10593.0,40.7234,-73.98994
232,2 Av (F),13,12498.0,40.7234,-73.98994
232,2 Av (F),14,17100.0,40.7234,-73.98994
232,2 Av (F),15,21688.0,40.7234,-73.98994
232,2 Av (F),16,22520.0,40.7234,-73.98994
232,2 Av (F),17,26067.0,40.7234,-73.98994
232,2 Av (F),18,21690.0,40.7234,-73.98994
232,2 Av (F),19,22072.0,40.7234,-73.98994
232,2 Av (F),20,18707.0,40.7234,-73.98994
232,2 Av (F),21,18592.0,40.7234,-73.98994
234,East Broadway (F),10,8544.0,40.713715,-73.99017
234,East Broadway (F),11,8162.0,40.713715,-73.99017
234,East Broadway (F),12,9747.0,40.713715,-73.99017
234,East Broadway (F),13,9559.0,40.713715,-73.99017
234,East Broadway (F),14,14667.0,40.713715,-73.99017
234,East Broadway (F),15,15788.0,40.713715,-73.99017
234,East Broadway (F),16,20176.0,40.713715,-73.99017
234,East Broadway (F),17,20887.0,40.713715,-73.99017
234,East Broadway (F),18,18140.0,40.713715,-73.99017
234,East Broadway (F),19,14049.0,40.713715,-73.99017
234,East Broadway (F),20,10588.0,40.713715,-73.99017
234,East Broadway (F),21,9627.0,40.713715,-73.99017
276,"5 Av/53 St (E,M)",10,4084.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",11,6494.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",12,10390.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",13,14223.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",14,21106.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",15,29844.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",16,14578.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",17,19894.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",18,13563.0,40.76016599999999,-73.97523
276,"5 Av/53 St (E,M)",19,16242.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",20,11218.0,40.760166,-73.97523
276,"5 Av/53 St (E,M)",21,5385.0,40.760166,-73.97523
277,"7 Av (E,B,D)",10,10974.0,40.762863,-73.981636
277,"7 Av (E,B,D)",11,11073.0,40.762863,-73.981636
277,"7 Av (E,B,D)",12,11871.0,40.762863,-73.981636
277,"7 Av (E,B,D)",13,13061.0,40.762863,-73.981636
277,"7 Av (E,B,D)",14,19960.0,40.762862999999996,-73.981636
277,"7 Av (E,B,D)",15,27730.0,40.762863,-73.981636
277,"7 Av (E,B,D)",16,24824.0,40.762863,-73.981636
277,"7 Av (E,B,D)",17,18648.0,40.762863,-73.981636
277,"7 Av (E,B,D)",18,13415.0,40.762863,-73.981636
277,"7 Av (E,B,D)",19,21576.0,40.762863,-73.981636
277,"7 Av (E,B,D)",20,13742.0,40.762863,-73.981636
277,"7 Av (E,B,D)",21,13882.0,40.762863,-73.981636
296,Marble Hill-225 St (1),10,1904.0,40.87456,-73.90983
296,Marble Hill-225 St (1),11,1558.0,40.87456,-73.90983
296,Marble Hill-225 St (1),12,1528.0,40.87456,-73.90983
296,Marble Hill-225 St (1),13,1879.0,40.87456,-73.90983
296,Marble Hill-225 St (1),14,2326.0,40.87456,-73.90983
296,Marble Hill-225 St (1),15,3033.0,40.87456,-73.90983
296,Marble Hill-225 St (1),16,3134.0,40.87456,-73.90983
296,Marble Hill-225 St (1),17,2653.0,40.87456,-73.90983
296,Marble Hill-225 St (1),18,2164.0,40.87456,-73.90983
296,Marble Hill-225 St (1),19,1489.0,40.87456,-73.90983
296,Marble Hill-225 St (1),20,927.0,40.87456,-73.90983
296,Marble Hill-225 St (1),21,582.0,40.87456,-73.90983
297,215 St (1),10,732.0,40.869446,-73.915276
297,215 St (1),11,587.0,40.869446,-73.915276
297,215 St (1),12,967.0,40.869446,-73.915276
297,215 St (1),13,968.0,40.869446,-73.915276
297,215 St (1),14,1286.0,40.869446,-73.915276
297,215 St (1),15,2240.0,40.869446,-73.915276
297,215 St (1),16,2341.0,40.869446,-73.915276
297,215 St (1),17,2173.0,40.869446,-73.915276
297,215 St (1),18,1037.0,40.869446,-73.915276
297,215 St (1),19,547.0,40.869446,-73.915276
297,215 St (1),20,413.0,40.869446,-73.915276
297,215 St (1),21,719.0,40.869446,-73.915276
298,207 St (1),10,2161.0,40.864619999999995,-73.91882
298,207 St (1),11,2014.0,40.86462,-73.91882
298,207 St (1),12,2103.0,40.86462,-73.91882
298,207 St (1),13,2285.0,40.86462,-73.91882
298,207 St (1),14,3307.0,40.86462,-73.91882
298,207 St (1),15,6207.0,40.86462,-73.91882
298,207 St (1),16,3816.0,40.86462,-73.91882
298,207 St (1),17,3405.0,40.86462,-73.91882
298,207 St (1),18,2698.0,40.86462,-73.91882
298,207 St (1),19,1556.0,40.86462000000001,-73.91882
298,207 St (1),20,959.0,40.86462,-73.91882
298,207 St (1),21,560.0,40.86462,-73.91882
299,Dyckman St (1),10,2977.0,40.86053,-73.92554
299,Dyckman St (1),11,3134.0,40.86053,-73.92554
299,Dyckman St (1),12,2970.0,40.86053,-73.92554
299,Dyckman St (1),13,3726.0,40.86053,-73.92554
299,Dyckman St (1),14,4542.0,40.86053,-73.92554
299,Dyckman St (1),15,4628.0,40.86053,-73.92554
299,Dyckman St (1),16,4382.0,40.86053,-73.92554
299,Dyckman St (1),17,3932.0,40.86053,-73.92554
299,Dyckman St (1),18,2988.0,40.86053,-73.92554
299,Dyckman St (1),19,1779.0,40.86053,-73.92554
299,Dyckman St (1),20,1092.0,40.86053,-73.92554
299,Dyckman St (1),21,632.0,40.86053,-73.92554
300,191 St (1),10,3498.0,40.855225,-73.92941
300,191 St (1),11,3429.0,40.855225,-73.92941
300,191 St (1),12,3127.0,40.855225,-73.92941
300,191 St (1),13,3969.0,40.855225,-73.92941
300,191 St (1),14,8935.0,40.855225,-73.92941
300,191 St (1),15,7029.0,40.855225,-73.92941
300,191 St (1),16,5754.0,40.855225,-73.92941
300,191 St (1),17,4727.0,40.855225,-73.92941
300,191 St (1),18,3207.0,40.855225,-73.92941
300,191 St (1),19,2115.0,40.855225,-73.92941000000002
300,191 St (1),20,1203.0,40.855225,-73.92941
300,191 St (1),21,702.0,40.855225,-73.92941
301,181 St (1),10,6623.0,40.849506,-73.93359
301,181 St (1),11,6124.0,40.849506,-73.93359
301,181 St (1),12,6432.0,40.849506,-73.93359
301,181 St (1),13,7840.0,40.849506000000005,-73.93359
301,181 St (1),14,8977.0,40.849506,-73.93359
301,181 St (1),15,9215.0,40.849506,-73.93359
301,181 St (1),16,8924.0,40.849506000000005,-73.93359
301,181 St (1),17,7696.0,40.849506,-73.93359
301,181 St (1),18,6131.0,40.849506,-73.93359
301,181 St (1),19,3668.0,40.849506,-73.93359
301,181 St (1),20,2219.0,40.849506,-73.93359
301,181 St (1),21,1214.0,40.849506,-73.93359
303,157 St (1),10,7120.0,40.83404,-73.94489
303,157 St (1),11,5591.0,40.83404,-73.94489
303,157 St (1),12,6715.0,40.83404,-73.94489
303,157 St (1),13,6938.0,40.83404,-73.94489
303,157 St (1),14,6387.0,40.83404,-73.94489
303,157 St (1),15,8574.0,40.83404,-73.94489
303,157 St (1),16,7744.0,40.83404,-73.94489
303,157 St (1),17,7860.0,40.83404,-73.94489
303,157 St (1),18,6236.0,40.83404,-73.94489
303,157 St (1),19,3711.0,40.83404,-73.94489
303,157 St (1),20,2207.0,40.83404,-73.94489
303,157 St (1),21,1265.0,40.83404,-73.94489
304,145 St (1),10,6861.0,40.82655,-73.95036
304,145 St (1),11,6750.0,40.82655,-73.95036
304,145 St (1),12,6937.0,40.82655,-73.95036
304,145 St (1),13,6922.0,40.82655,-73.95036
304,145 St (1),14,7101.0,40.82655,-73.95036
304,145 St (1),15,6936.0,40.82655,-73.95036
304,145 St (1),16,6673.0,40.82655,-73.95036
304,145 St (1),17,7316.0,40.82655,-73.95036
304,145 St (1),18,6308.0,40.82655,-73.95036
304,145 St (1),19,3961.0,40.826550000000005,-73.95036
304,145 St (1),20,2672.0,40.82655,-73.95036
304,145 St (1),21,1900.0,40.82655,-73.95036
305,137 St-City College (1),10,7681.0,40.822006,-73.953674
305,137 St-City College (1),11,7836.0,40.822006,-73.953674
305,137 St-City College (1),12,8889.0,40.822006,-73.953674
305,137 St-City College (1),13,8184.0,40.822006,-73.953674
305,137 St-City College (1),14,11974.0,40.822006,-73.953674
305,137 St-City College (1),15,14594.0,40.82200600000001,-73.953674
305,137 St-City College (1),16,11749.0,40.822005999999995,-73.953674
305,137 St-City College (1),17,12703.0,40.822005999999995,-73.953674
305,137 St-City College (1),18,10830.0,40.822006,-73.953674
305,137 St-City College (1),19,5829.0,40.822006,-73.953674
305,137 St-City College (1),20,3838.0,40.822006,-73.953674
305,137 St-City College (1),21,2431.0,40.822006,-73.953674
306,125 St (1),10,4445.0,40.815582,-73.958374
306,125 St (1),11,5378.0,40.815582,-73.958374
306,125 St (1),12,8221.0,40.815582,-73.958374
306,125 St (1),13,7459.0,40.815582,-73.958374
306,125 St (1),14,7823.0,40.815582,-73.958374
306,125 St (1),15,10334.0,40.815582,-73.958374
306,125 St (1),16,13039.0,40.815582,-73.958374
306,125 St (1),17,17757.0,40.815582000000006,-73.958374
306,125 St (1),18,10191.0,40.815582,-73.958374
306,125 St (1),19,8297.0,40.815582,-73.958374
306,125 St (1),20,5667.0,40.815582,-73.958374
306,125 St (1),21,6161.0,40.815582,-73.958374
307,116 St-Columbia University (1),10,7659.0,40.80772,-73.96411
307,116 St-Columbia University (1),11,12342.0,40.80772,-73.96411
307,116 St-Columbia University (1),12,15844.0,40.80772,-73.96411
307,116 St-Columbia University (1),13,15711.0,40.80772,-73.96411
307,116 St-Columbia University (1),14,21221.0,40.80772,-73.96411
307,116 St-Columbia University (1),15,23830.0,40.807719999999996,-73.96411
307,116 St-Columbia University (1),16,11438.0,40.80772,-73.96411
307,116 St-Columbia University (1),17,12275.0,40.80772,-73.96411
307,116 St-Columbia University (1),18,10463.0,40.80772,-73.96411
307,116 St-Columbia University (1),19,21705.0,40.80772,-73.96411
307,116 St-Columbia University (1),20,20271.0,40.80772,-73.96411
307,116 St-Columbia University (1),21,13944.0,40.80772,-73.96411
308,Cathedral Pkwy (110 St) (1),10,8188.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),11,8998.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),12,10093.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),13,11063.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),14,12511.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),15,17828.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),16,19104.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),17,21783.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),18,17442.0,40.80396700000001,-73.96685
308,Cathedral Pkwy (110 St) (1),19,12100.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),20,7535.0,40.803967,-73.96685
308,Cathedral Pkwy (110 St) (1),21,6703.0,40.803967,-73.96685
309,103 St (1),10,10286.0,40.799446,-73.968376
309,103 St (1),11,9404.0,40.799446,-73.968376
309,103 St (1),12,9073.0,40.799446,-73.968376
309,103 St (1),13,8791.0,40.799446,-73.968376
309,103 St (1),14,9244.0,40.799446,-73.968376
309,103 St (1),15,11039.0,40.799446,-73.968376
309,103 St (1),16,11611.0,40.799446,-73.968376
309,103 St (1),17,13071.0,40.799446,-73.968376
309,103 St (1),18,13078.0,40.799446,-73.968376
309,103 St (1),19,9305.0,40.799446,-73.968376
309,103 St (1),20,5991.0,40.799446,-73.968376
309,103 St (1),21,4190.0,40.799446,-73.968376
310,"96 St (1,2,3)",10,30351.0,40.79392,-73.97232
310,"96 St (1,2,3)",11,27376.0,40.79392,-73.97232
310,"96 St (1,2,3)",12,28846.0,40.79392,-73.97232
310,"96 St (1,2,3)",13,30149.0,40.79392,-73.97232
310,"96 St (1,2,3)",14,32603.0,40.79392,-73.97232
310,"96 St (1,2,3)",15,33423.0,40.79392,-73.97232
310,"96 St (1,2,3)",16,29132.0,40.79392,-73.97232
310,"96 St (1,2,3)",17,24037.0,40.79392,-73.97232
310,"96 St (1,2,3)",18,23837.0,40.79392,-73.97232
310,"96 St (1,2,3)",19,27793.0,40.79392,-73.97232
310,"96 St (1,2,3)",20,21095.0,40.79392,-73.97232
310,"96 St (1,2,3)",21,14536.0,40.79392,-73.97232
311,86 St (1),10,12525.0,40.788643,-73.97622
311,86 St (1),11,11086.0,40.788643,-73.97622
311,86 St (1),12,12854.0,40.788643,-73.97622
311,86 St (1),13,13002.0,40.788643,-73.97622
311,86 St (1),14,15785.0,40.788643,-73.97622
311,86 St (1),15,27938.0,40.788643,-73.97622
311,86 St (1),16,27662.0,40.788643,-73.97622
311,86 St (1),17,26993.0,40.788643,-73.97622
311,86 St (1),18,22825.0,40.788643,-73.97622
311,86 St (1),19,15442.0,40.788643,-73.97622
311,86 St (1),20,9448.0,40.788643,-73.97622
311,86 St (1),21,8795.0,40.788643,-73.97622
312,79 St (1),10,11786.0,40.783936,-73.97992
312,79 St (1),11,10717.0,40.783936,-73.97992
312,79 St (1),12,12315.0,40.783936,-73.97992
312,79 St (1),13,12688.0,40.783936,-73.97992
312,79 St (1),14,14974.0,40.783936000000004,-73.97992
312,79 St (1),15,19087.0,40.783936,-73.97992
312,79 St (1),16,25410.0,40.783936,-73.97992
312,79 St (1),17,25564.0,40.783936,-73.97992
312,79 St (1),18,23694.0,40.783936,-73.97992
312,79 St (1),19,14814.0,40.783936,-73.97992
312,79 St (1),20,9603.0,40.783936,-73.97992
312,79 St (1),21,7172.0,40.783936,-73.97992
313,"72 St (1,2,3)",10,29114.0,40.778454,-73.98197
313,"72 St (1,2,3)",11,27808.0,40.778454,-73.98197
313,"72 St (1,2,3)",12,24551.0,40.778454,-73.98197
313,"72 St (1,2,3)",13,26262.0,40.778454,-73.98197
313,"72 St (1,2,3)",14,34244.0,40.778454,-73.98197
313,"72 St (1,2,3)",15,24144.0,40.778454,-73.98197
313,"72 St (1,2,3)",16,28573.0,40.778454,-73.98197
313,"72 St (1,2,3)",17,25811.0,40.778454,-73.98197
313,"72 St (1,2,3)",18,22889.0,40.778454,-73.98197
313,"72 St (1,2,3)",19,18410.0,40.778454,-73.98197
313,"72 St (1,2,3)",20,30192.0,40.778454,-73.98197
313,"72 St (1,2,3)",21,23136.0,40.778454,-73.98197
314,66 St-Lincoln Center (1),10,10053.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),11,11428.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),12,13790.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),13,16133.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),14,27013.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),15,44866.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),16,37417.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),17,28557.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),18,32174.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),19,22534.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),20,19932.0,40.77344,-73.98221
314,66 St-Lincoln Center (1),21,22147.0,40.77344,-73.98221
316,50 St (1),10,16454.0,40.761726,-73.98385
316,50 St (1),11,13860.0,40.761726,-73.98385
316,50 St (1),12,14971.0,40.761726,-73.98385
316,50 St (1),13,16309.0,40.761726,-73.98385
316,50 St (1),14,22554.0,40.761726,-73.98385
316,50 St (1),15,32574.0,40.761726,-73.98385
316,50 St (1),16,22841.0,40.761726,-73.98385
316,50 St (1),17,22921.0,40.761726,-73.98385
316,50 St (1),18,18146.0,40.761726,-73.98385
316,50 St (1),19,20663.0,40.761726,-73.98385
316,50 St (1),20,22920.0,40.761726,-73.98385
316,50 St (1),21,29005.0,40.761726,-73.98385
318,"34 St-Penn Station (1,2,3)",10,18545.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",11,16414.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",12,17726.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",13,18153.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",14,19264.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",15,24218.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",16,28486.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",17,36383.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",18,28512.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",19,17507.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",20,14828.0,40.750374,-73.99106
318,"34 St-Penn Station (1,2,3)",21,13973.0,40.750374,-73.99106
319,28 St (1),10,11289.0,40.747215,-73.99336
319,28 St (1),11,10144.0,40.747215,-73.99336
319,28 St (1),12,10553.0,40.747215,-73.99336
319,28 St (1),13,11043.0,40.747215,-73.99336
319,28 St (1),14,11394.0,40.747215,-73.99336
319,28 St (1),15,16003.0,40.747215,-73.99336
319,28 St (1),16,21348.0,40.747215,-73.99336
319,28 St (1),17,27655.0,40.747215,-73.99336
319,28 St (1),18,24539.0,40.747215,-73.99336
319,28 St (1),19,14062.0,40.747215,-73.99336
319,28 St (1),20,11735.0,40.747215,-73.99336
319,28 St (1),21,9430.0,40.747215,-73.99336
320,23 St (1),10,8656.0,40.74408,-73.99566
320,23 St (1),11,9005.0,40.74408,-73.99566
320,23 St (1),12,10176.0,40.74408,-73.99566
320,23 St (1),13,11037.0,40.74408,-73.99566
320,23 St (1),14,13765.0,40.74408,-73.99566
320,23 St (1),15,20233.0,40.74408,-73.99566
320,23 St (1),16,21768.0,40.74408,-73.99566
