station_complex_id,station_complex,hour,Pasajeros mensual,estacion_latitude,estacion_longitude
320,23 St (1),17,27101.0,40.74408,-73.99566
320,23 St (1),18,23952.0,40.74408,-73.99566
320,23 St (1),19,16430.0,40.74408,-73.99566
320,23 St (1),20,11559.0,40.74408,-73.99566
320,23 St (1),21,9874.0,40.74408,-73.99566
321,18 St (1),10,4104.0,40.74104,-73.99787
321,18 St (1),11,3803.0,40.741040000000005,-73.99787
321,18 St (1),12,4669.0,40.74104,-73.99787
321,18 St (1),13,5769.0,40.74104,-73.99787
321,18 St (1),14,7497.0,40.74104,-73.99787
321,18 St (1),15,11333.0,40.74104,-73.99787
321,18 St (1),16,12328.0,40.74104,-73.99787
321,18 St (1),17,15532.0,40.74104,-73.99787
321,18 St (1),18,13497.0,40.74104,-73.99787
321,18 St (1),19,8890.0,40.74104,-73.99787
321,18 St (1),20,6353.0,40.741040000000005,-73.99787
321,18 St (1),21,5822.0,40.74104,-73.99787
323,Christopher St-Sheridan Sq (1),10,5516.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),11,5897.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),12,8375.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),13,11047.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),14,13906.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),15,17165.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),16,18587.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),17,19501.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),18,19005.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),19,16315.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),20,13840.0,40.73342,-74.00291
323,Christopher St-Sheridan Sq (1),21,14316.0,40.73342,-74.00291
324,Houston St (1),10,6410.0,40.728252,-74.00536
324,Houston St (1),11,6610.0,40.728252,-74.00536
324,Houston St (1),12,8564.0,40.728252,-74.00536
324,Houston St (1),13,11119.0,40.728252,-74.00536
324,Houston St (1),14,15652.0,40.728252,-74.00536
324,Houston St (1),15,23601.0,40.728252,-74.00536
324,Houston St (1),16,15720.0,40.728252,-74.00536
324,Houston St (1),17,13216.0,40.728252,-74.00536000000001
324,Houston St (1),18,16700.0,40.728252,-74.00536
324,Houston St (1),19,14677.0,40.728252,-74.00536
324,Houston St (1),20,10485.0,40.728252,-74.00536
324,Houston St (1),21,8433.0,40.728252,-74.00536
325,Canal St (1),10,1964.0,40.722855,-74.00628
325,Canal St (1),11,2222.0,40.722855,-74.00628
325,Canal St (1),12,2800.0,40.722854999999996,-74.00628
325,Canal St (1),13,3486.0,40.722855,-74.00628
325,Canal St (1),14,4062.0,40.722855,-74.00628
325,Canal St (1),15,5662.0,40.722855,-74.00628
325,Canal St (1),16,9585.0,40.722855,-74.00628
325,Canal St (1),17,17237.0,40.722855,-74.00628
325,Canal St (1),18,11580.0,40.722855,-74.00628
325,Canal St (1),19,5726.0,40.722855,-74.00628
325,Canal St (1),20,3760.0,40.722855,-74.00628
325,Canal St (1),21,3182.0,40.722855,-74.00628
326,Franklin St (1),10,3231.0,40.71932,-74.00689
326,Franklin St (1),11,3439.0,40.71932,-74.00689
326,Franklin St (1),12,4321.0,40.71932,-74.00689
326,Franklin St (1),13,4192.0,40.71932,-74.00689
326,Franklin St (1),14,5490.0,40.71932,-74.00689
326,Franklin St (1),15,8142.0,40.71932,-74.00689
326,Franklin St (1),16,11224.0,40.71932,-74.00689
326,Franklin St (1),17,16245.0,40.71932,-74.00689
326,Franklin St (1),18,11333.0,40.71932,-74.00689
326,Franklin St (1),19,7016.0,40.71932,-74.00689
326,Franklin St (1),20,4459.0,40.71932,-74.00689
326,Franklin St (1),21,2989.0,40.71932,-74.00689
327,"Chambers St (1,2,3)",10,7668.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",11,9515.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",12,10663.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",13,14138.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",14,21478.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",15,39222.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",16,26965.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",17,23591.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",18,20651.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",19,23170.0,40.715477,-74.00927
327,"Chambers St (1,2,3)",20,12825.0,40.71547699999999,-74.00927
327,"Chambers St (1,2,3)",21,7968.0,40.715477,-74.00927
328,WTC Cortlandt (1),10,9561.0,40.711834,-74.01219
328,WTC Cortlandt (1),11,13078.0,40.711834,-74.01219
328,WTC Cortlandt (1),12,14337.0,40.711834,-74.01219
328,WTC Cortlandt (1),13,14711.0,40.711834,-74.01219
328,WTC Cortlandt (1),14,19032.0,40.711834,-74.01219
328,WTC Cortlandt (1),15,20830.0,40.711834,-74.01219
328,WTC Cortlandt (1),16,32987.0,40.711834,-74.01219
328,WTC Cortlandt (1),17,21474.0,40.711834,-74.01219
328,WTC Cortlandt (1),18,26009.0,40.711834,-74.01219
328,WTC Cortlandt (1),19,16926.0,40.711834,-74.01219
328,WTC Cortlandt (1),20,6415.0,40.711834,-74.01219
328,WTC Cortlandt (1),21,3662.0,40.711834,-74.01219
329,Rector St (1),10,6095.0,40.70751,-74.01379
329,Rector St (1),11,6379.0,40.70751,-74.01379
329,Rector St (1),12,6300.0,40.70751,-74.01379
329,Rector St (1),13,6167.0,40.70751,-74.01379
329,Rector St (1),14,7309.0,40.70751,-74.01379
329,Rector St (1),15,9593.0,40.70751,-74.01379
329,Rector St (1),16,11527.0,40.70751,-74.01379
329,Rector St (1),17,15052.0,40.70751,-74.01379
329,Rector St (1),18,12250.0,40.70751,-74.01379
329,Rector St (1),19,6024.0,40.70751,-74.01379
329,Rector St (1),20,3808.0,40.70751,-74.01379
329,Rector St (1),21,1823.0,40.70751,-74.01379
333,"Wall St (2,3)",10,10478.0,40.70682,-74.0091
333,"Wall St (2,3)",11,9366.0,40.70682,-74.0091
333,"Wall St (2,3)",12,11120.0,40.70682,-74.0091
333,"Wall St (2,3)",13,12711.0,40.70682,-74.0091
333,"Wall St (2,3)",14,16328.0,40.70682,-74.0091
333,"Wall St (2,3)",15,27143.0,40.70682,-74.0091
333,"Wall St (2,3)",16,21917.0,40.70682,-74.0091
333,"Wall St (2,3)",17,23607.0,40.70682,-74.0091
333,"Wall St (2,3)",18,18438.0,40.70682,-74.0091
333,"Wall St (2,3)",19,19482.0,40.70682,-74.0091
333,"Wall St (2,3)",20,12224.0,40.70682,-74.0091
333,"Wall St (2,3)",21,8220.0,40.70682,-74.0091
392,"125 St (4,5,6)",10,16222.0,40.80413999999999,-73.93759
392,"125 St (4,5,6)",11,13387.0,40.80414,-73.93759
392,"125 St (4,5,6)",12,14463.0,40.804140000000004,-73.93759
392,"125 St (4,5,6)",13,16912.0,40.80414,-73.93759
392,"125 St (4,5,6)",14,23226.0,40.80414,-73.93759
392,"125 St (4,5,6)",15,34366.0,40.80414,-73.93759
392,"125 St (4,5,6)",16,38608.0,40.80414,-73.93759
392,"125 St (4,5,6)",17,37795.0,40.80414,-73.93759
392,"125 St (4,5,6)",18,29788.0,40.80414,-73.93759
392,"125 St (4,5,6)",19,17119.0,40.80414,-73.93759000000001
392,"125 St (4,5,6)",20,11124.0,40.80414,-73.93759
392,"125 St (4,5,6)",21,7499.0,40.80414,-73.93759
393,116 St (6),10,7410.0,40.79863,-73.94162
393,116 St (6),11,7269.0,40.79863,-73.94162
393,116 St (6),12,6679.0,40.79863,-73.94162
393,116 St (6),13,7514.0,40.79863,-73.94162
393,116 St (6),14,11572.0,40.79863,-73.94162
393,116 St (6),15,19347.0,40.79863,-73.94162
393,116 St (6),16,16707.0,40.79863,-73.94162
393,116 St (6),17,14731.0,40.79863,-73.94162
393,116 St (6),18,8331.0,40.79863,-73.94162
393,116 St (6),19,6255.0,40.79863,-73.94162
393,116 St (6),20,3454.0,40.79863,-73.94162
393,116 St (6),21,1955.0,40.798629999999996,-73.94162
394,110 St (6),10,5900.0,40.79502,-73.94425
394,110 St (6),11,5256.0,40.79502,-73.94425
394,110 St (6),12,5682.0,40.79502,-73.94425
394,110 St (6),13,5845.0,40.79502,-73.94425
394,110 St (6),14,10267.0,40.79502,-73.94425
394,110 St (6),15,10794.0,40.79502,-73.94425
394,110 St (6),16,11158.0,40.79502,-73.94425
394,110 St (6),17,11032.0,40.79502,-73.94425
394,110 St (6),18,6296.0,40.79502,-73.94425
394,110 St (6),19,4880.0,40.79502,-73.94425
394,110 St (6),20,2797.0,40.79502,-73.94425
394,110 St (6),21,1439.0,40.79502,-73.94425
395,103 St (6),10,6084.0,40.7906,-73.94748
395,103 St (6),11,5516.0,40.7906,-73.94748
395,103 St (6),12,6104.0,40.7906,-73.94748
395,103 St (6),13,7637.0,40.7906,-73.94748
395,103 St (6),14,11524.0,40.7906,-73.94748
395,103 St (6),15,22672.0,40.7906,-73.94748
395,103 St (6),16,18412.0,40.7906,-73.94748
395,103 St (6),17,17332.0,40.7906,-73.94748
395,103 St (6),18,9688.0,40.7906,-73.94748
395,103 St (6),19,6446.0,40.7906,-73.94748
395,103 St (6),20,3145.0,40.7906,-73.94748
395,103 St (6),21,2005.0,40.7906,-73.94748
396,96 St (6),10,9701.0,40.78567,-73.95107
396,96 St (6),11,12337.0,40.78567,-73.95107000000002
396,96 St (6),12,9701.0,40.78567,-73.95107
396,96 St (6),13,12220.0,40.78567,-73.95107
396,96 St (6),14,20295.0,40.78567,-73.95107
396,96 St (6),15,32338.0,40.78567,-73.95107
396,96 St (6),16,33960.0,40.78567,-73.95107
396,96 St (6),17,32708.0,40.78567,-73.95107
396,96 St (6),18,18747.0,40.78567,-73.95107
396,96 St (6),19,13844.0,40.78567,-73.95107
396,96 St (6),20,6735.0,40.78567,-73.95107
396,96 St (6),21,4173.0,40.78567,-73.95107
397,"86 St (4,5,6)",10,27570.0,40.77949,-73.95559
397,"86 St (4,5,6)",11,26870.0,40.77949,-73.95559
397,"86 St (4,5,6)",12,30423.0,40.77949,-73.95559
397,"86 St (4,5,6)",13,34422.0,40.77949,-73.95559
397,"86 St (4,5,6)",14,25856.0,40.77949,-73.95559
397,"86 St (4,5,6)",15,36371.0,40.77949,-73.95559
397,"86 St (4,5,6)",16,39504.0,40.77949,-73.95559
397,"86 St (4,5,6)",17,40104.0,40.77949,-73.95559
397,"86 St (4,5,6)",18,29632.0,40.77949,-73.95559
397,"86 St (4,5,6)",19,23861.0,40.77949,-73.95559
397,"86 St (4,5,6)",20,28839.0,40.77949,-73.95559
397,"86 St (4,5,6)",21,23172.0,40.77949,-73.95559
398,77 St (6),10,16340.0,40.77362,-73.95988
398,77 St (6),11,15887.0,40.77362,-73.95988
398,77 St (6),12,19695.0,40.77362,-73.95988
398,77 St (6),13,23587.0,40.77362,-73.95988
398,77 St (6),14,31703.0,40.77362,-73.95988
398,77 St (6),15,29011.0,40.77362,-73.95988
398,77 St (6),16,28911.0,40.77362,-73.95988
398,77 St (6),17,23780.0,40.77362,-73.95988
398,77 St (6),18,20818.0,40.77362,-73.95988
398,77 St (6),19,22910.0,40.77362,-73.95988
398,77 St (6),20,17903.0,40.77362,-73.95988
398,77 St (6),21,10265.0,40.77362,-73.95988
399,68 St-Hunter College (6),10,10330.0,40.768143,-73.96387
399,68 St-Hunter College (6),11,17164.0,40.768143,-73.96387
399,68 St-Hunter College (6),12,21431.0,40.768143,-73.96387
399,68 St-Hunter College (6),13,19815.0,40.768143,-73.96387
399,68 St-Hunter College (6),14,29358.0,40.768143,-73.96387
399,68 St-Hunter College (6),15,32511.0,40.768143,-73.96387
399,68 St-Hunter College (6),16,26989.0,40.768143,-73.96387
399,68 St-Hunter College (6),17,27695.0,40.768143,-73.96387
399,68 St-Hunter College (6),18,21101.0,40.768143,-73.96387
399,68 St-Hunter College (6),19,26086.0,40.768143,-73.96387
399,68 St-Hunter College (6),20,21823.0,40.768143,-73.96387
399,68 St-Hunter College (6),21,9814.0,40.768143,-73.96387
403,33 St (6),10,18671.0,40.746082,-73.98208
403,33 St (6),11,18172.0,40.746082,-73.98208
403,33 St (6),12,18186.0,40.746081999999994,-73.98208
403,33 St (6),13,22811.0,40.746082,-73.98208
403,33 St (6),14,28394.0,40.746082,-73.98208
403,33 St (6),15,39903.0,40.746082,-73.98208
403,33 St (6),16,23484.0,40.746082,-73.98208
403,33 St (6),17,22889.0,40.746082,-73.98208
403,33 St (6),18,15297.0,40.746082,-73.98208
403,33 St (6),19,29323.0,40.746082,-73.98208
403,33 St (6),20,18729.0,40.746081999999994,-73.98208
403,33 St (6),21,14254.0,40.746082,-73.98208
404,28 St (6),10,11402.0,40.74307,-73.98426
404,28 St (6),11,12283.0,40.74307,-73.98426
404,28 St (6),12,14523.0,40.74307,-73.98426
404,28 St (6),13,14755.0,40.74307,-73.98426
404,28 St (6),14,20421.0,40.74307,-73.98426
404,28 St (6),15,27898.0,40.74307,-73.98426
404,28 St (6),16,24895.0,40.74307,-73.98426
404,28 St (6),17,18720.0,40.74307,-73.98426
404,28 St (6),18,19325.0,40.74307,-73.98426
404,28 St (6),19,22185.0,40.74307,-73.98426
404,28 St (6),20,14823.0,40.74307,-73.98426
404,28 St (6),21,12054.0,40.74307,-73.98426
405,23 St (6),10,16761.0,40.739864,-73.9866
405,23 St (6),11,16780.0,40.739864,-73.9866
405,23 St (6),12,23644.0,40.739864,-73.9866
405,23 St (6),13,20475.0,40.739864,-73.9866
405,23 St (6),14,35328.0,40.739864,-73.9866
405,23 St (6),15,30297.0,40.739864,-73.9866
405,23 St (6),16,25780.0,40.739864,-73.9866
405,23 St (6),17,24967.0,40.739864,-73.9866
405,23 St (6),18,18017.0,40.739864,-73.9866
405,23 St (6),19,16193.0,40.739864,-73.9866
405,23 St (6),20,23316.0,40.739864,-73.9866
405,23 St (6),21,15887.0,40.739864,-73.9866
407,Astor Pl (6),10,8354.0,40.730053,-73.99107
407,Astor Pl (6),11,9135.0,40.730053,-73.99107
407,Astor Pl (6),12,11536.0,40.730053,-73.99107
407,Astor Pl (6),13,13447.0,40.730053,-73.99107
407,Astor Pl (6),14,16641.0,40.730053,-73.99107
407,Astor Pl (6),15,21421.0,40.730053,-73.99107
407,Astor Pl (6),16,24079.0,40.730053,-73.99107
407,Astor Pl (6),17,28487.0,40.730053,-73.99107
407,Astor Pl (6),18,26334.0,40.730053,-73.99107
407,Astor Pl (6),19,21434.0,40.730053,-73.99107
407,Astor Pl (6),20,20951.0,40.730053,-73.99107
407,Astor Pl (6),21,18393.0,40.730053,-73.99107
409,Spring St (6),10,5342.0,40.7223,-73.99714
409,Spring St (6),11,7252.0,40.7223,-73.99714
409,Spring St (6),12,10770.0,40.7223,-73.99714
409,Spring St (6),13,13579.0,40.7223,-73.99714
409,Spring St (6),14,16886.0,40.7223,-73.99714
409,Spring St (6),15,19996.0,40.7223,-73.99714
409,Spring St (6),16,24194.0,40.7223,-73.99713999999999
409,Spring St (6),17,26132.0,40.7223,-73.99714
409,Spring St (6),18,25051.0,40.7223,-73.99714
409,Spring St (6),19,20213.0,40.7223,-73.99714
409,Spring St (6),20,14860.0,40.7223,-73.99714
409,Spring St (6),21,10178.0,40.7223,-73.99714
413,"Wall St (4,5)",10,9748.0,40.707558,-74.01186
413,"Wall St (4,5)",11,9591.0,40.707558,-74.01186
413,"Wall St (4,5)",12,10776.0,40.707558,-74.01186
413,"Wall St (4,5)",13,11777.0,40.707558,-74.01186
413,"Wall St (4,5)",14,14986.0,40.707558,-74.01186
413,"Wall St (4,5)",15,22908.0,40.707558,-74.01186
413,"Wall St (4,5)",16,22445.0,40.707558,-74.01186
413,"Wall St (4,5)",17,18845.0,40.707558,-74.01186
413,"Wall St (4,5)",18,21066.0,40.707558,-74.01186
413,"Wall St (4,5)",19,15561.0,40.707558,-74.01186
413,"Wall St (4,5)",20,8425.0,40.707558,-74.01186
413,"Wall St (4,5)",21,5495.0,40.707558,-74.01186
414,"Bowling Green (4,5)",10,11085.0,40.70481999999999,-74.01407
414,"Bowling Green (4,5)",11,12643.0,40.70482,-74.01407
414,"Bowling Green (4,5)",12,14515.0,40.70482,-74.01407
414,"Bowling Green (4,5)",13,18266.0,40.70482,-74.01407
414,"Bowling Green (4,5)",14,26268.0,40.70482,-74.01407
414,"Bowling Green (4,5)",15,46790.0,40.70482,-74.01407
414,"Bowling Green (4,5)",16,37718.0,40.70482,-74.01407
414,"Bowling Green (4,5)",17,36210.0,40.70482,-74.01407
414,"Bowling Green (4,5)",18,27865.0,40.70482,-74.01407
414,"Bowling Green (4,5)",19,14314.0,40.70481999999999,-74.01407
414,"Bowling Green (4,5)",20,7677.0,40.70482,-74.01407
414,"Bowling Green (4,5)",21,5493.0,40.70482,-74.01407
436,Harlem-148 St (3),10,1401.0,40.82388,-73.93647
436,Harlem-148 St (3),11,979.0,40.82388,-73.93647
436,Harlem-148 St (3),12,935.0,40.82388,-73.93647
436,Harlem-148 St (3),13,1221.0,40.82388,-73.93647
436,Harlem-148 St (3),14,2083.0,40.82388,-73.93647
436,Harlem-148 St (3),15,1387.0,40.82388,-73.93647
436,Harlem-148 St (3),16,1419.0,40.82388,-73.93647
436,Harlem-148 St (3),17,1652.0,40.82388000000001,-73.93647
436,Harlem-148 St (3),18,971.0,40.82388,-73.93647
436,Harlem-148 St (3),19,460.0,40.82388,-73.93647
436,Harlem-148 St (3),20,265.0,40.82388,-73.93647
436,Harlem-148 St (3),21,149.0,40.82388,-73.93647
437,145 St (3),10,923.0,40.82042,-73.93625
437,145 St (3),11,971.0,40.82042,-73.93625
437,145 St (3),12,1021.0,40.82042,-73.93625
437,145 St (3),13,990.0,40.82042,-73.93625
437,145 St (3),14,904.0,40.82042,-73.93625
437,145 St (3),15,1121.0,40.82042,-73.93625
437,145 St (3),16,1201.0,40.82042,-73.93625
437,145 St (3),17,1283.0,40.82042,-73.93625
437,145 St (3),18,943.0,40.82042,-73.93625
437,145 St (3),19,494.0,40.82042,-73.93625
437,145 St (3),20,198.0,40.82042,-73.93625
437,145 St (3),21,96.0,40.82042,-73.93625
438,"135 St (2,3)",10,6629.0,40.814228,-73.94077
438,"135 St (2,3)",11,6533.0,40.814228,-73.94077
438,"135 St (2,3)",12,6875.0,40.814228,-73.94077
438,"135 St (2,3)",13,6881.0,40.814228,-73.94077
438,"135 St (2,3)",14,10796.0,40.814228,-73.94077
438,"135 St (2,3)",15,11094.0,40.814228,-73.94077
438,"135 St (2,3)",16,12822.0,40.814228,-73.94077
438,"135 St (2,3)",17,10370.0,40.814228,-73.94077
438,"135 St (2,3)",18,7138.0,40.814228,-73.94077
438,"135 St (2,3)",19,4328.0,40.814228,-73.94077
438,"135 St (2,3)",20,2878.0,40.814228,-73.94077
438,"135 St (2,3)",21,1566.0,40.814228,-73.94077
439,"125 St (2,3)",10,6764.0,40.807755,-73.945496
439,"125 St (2,3)",11,8043.0,40.807755,-73.945496
439,"125 St (2,3)",12,9350.0,40.807755,-73.945496
439,"125 St (2,3)",13,10750.0,40.80775500000001,-73.945496
439,"125 St (2,3)",14,13367.0,40.807755,-73.94549599999999
439,"125 St (2,3)",15,19204.0,40.807755,-73.945496
439,"125 St (2,3)",16,21130.0,40.807755,-73.945496
439,"125 St (2,3)",17,23621.0,40.807755,-73.945496
439,"125 St (2,3)",18,14052.0,40.807755,-73.945496
439,"125 St (2,3)",19,10286.0,40.80775500000001,-73.945496
439,"125 St (2,3)",20,6030.0,40.807755,-73.945496
439,"125 St (2,3)",21,4829.0,40.807755,-73.945496
440,"116 St (2,3)",10,5362.0,40.802097,-73.94962
440,"116 St (2,3)",11,5787.0,40.802097,-73.94962
440,"116 St (2,3)",12,6971.0,40.802097,-73.94962
440,"116 St (2,3)",13,5276.0,40.802097,-73.94962
440,"116 St (2,3)",14,6197.0,40.802097,-73.94962
440,"116 St (2,3)",15,6277.0,40.802097,-73.94962
440,"116 St (2,3)",16,7012.0,40.802097,-73.94962
440,"116 St (2,3)",17,8542.0,40.802097,-73.94962
440,"116 St (2,3)",18,6949.0,40.802097,-73.94962
440,"116 St (2,3)",19,3832.0,40.802097,-73.94962
440,"116 St (2,3)",20,2631.0,40.802096999999996,-73.94962
440,"116 St (2,3)",21,1426.0,40.802097,-73.94962
441,"Central Park North (110 St) (2,3)",10,4105.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",11,3540.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",12,4022.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",13,4644.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",14,5156.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",15,10375.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",16,7451.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",17,8161.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",18,6260.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",19,3546.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",20,1704.0,40.799076,-73.95182
441,"Central Park North (110 St) (2,3)",21,1495.0,40.799076,-73.95182
471,34 St-Hudson Yards (7),10,9423.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),11,13368.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),12,18067.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),13,21765.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),14,28380.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),15,26048.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),16,22740.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),17,26144.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),18,21863.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),19,24849.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),20,22228.0,40.755882,-74.00191
471,34 St-Hudson Yards (7),21,15039.0,40.755882,-74.00191
475,96 St (Q),10,12326.0,40.784317,-73.94715
475,96 St (Q),11,14333.0,40.78431700000001,-73.94715
475,96 St (Q),12,12077.0,40.784317,-73.94715
475,96 St (Q),13,11891.0,40.784317,-73.94715
475,96 St (Q),14,15376.0,40.784316999999994,-73.94715
475,96 St (Q),15,22965.0,40.784317,-73.94715
475,96 St (Q),16,22350.0,40.784317,-73.94715
475,96 St (Q),17,24121.0,40.784317,-73.94715
475,96 St (Q),18,19595.0,40.784317,-73.94715
475,96 St (Q),19,10968.0,40.784317,-73.94715
475,96 St (Q),20,6893.0,40.784317,-73.94715
475,96 St (Q),21,4222.0,40.784317,-73.94715
476,86 St (Q),10,20751.0,40.777890000000006,-73.95179
476,86 St (Q),11,18575.0,40.77789,-73.95179
476,86 St (Q),12,18303.0,40.77789,-73.95179
476,86 St (Q),13,17852.0,40.777890000000006,-73.95179
476,86 St (Q),14,19651.0,40.77789,-73.95179
476,86 St (Q),15,28148.0,40.77789,-73.95179
476,86 St (Q),16,33732.0,40.77789,-73.95179
476,86 St (Q),17,22406.0,40.77789,-73.95179
476,86 St (Q),18,23126.0,40.77789,-73.95179
476,86 St (Q),19,20079.0,40.77789,-73.95179
476,86 St (Q),20,13895.0,40.77789,-73.95179
476,86 St (Q),21,10499.0,40.77789,-73.95179
477,72 St (Q),10,19811.0,40.76879999999999,-73.95843
477,72 St (Q),11,20766.0,40.7688,-73.95843
477,72 St (Q),12,22386.0,40.7688,-73.95843
477,72 St (Q),13,24398.0,40.7688,-73.95843
477,72 St (Q),14,34735.0,40.7688,-73.95843
477,72 St (Q),15,26036.0,40.7688,-73.95843
477,72 St (Q),16,29415.0,40.7688,-73.95843
477,72 St (Q),17,28229.0,40.7688,-73.95843
477,72 St (Q),18,19371.0,40.7688,-73.95843
477,72 St (Q),19,22630.0,40.7688,-73.95843
477,72 St (Q),20,22247.0,40.7688,-73.95843
477,72 St (Q),21,13422.0,40.7688,-73.95843
601,"14 St (F,M,1,2,3)/6 Av (L)",10,23836.0,40.73819154545454,-73.9963918939394
