station_complex_id,station_complex,hour,Pasajeros mensual,estacion_latitude,estacion_longitude
601,"14 St (F,M,1,2,3)/6 Av (L)",11,27793.0,40.738207510948904,-73.99633919708029
601,"14 St (F,M,1,2,3)/6 Av (L)",12,24446.0,40.738203380597014,-73.99636753731343
601,"14 St (F,M,1,2,3)/6 Av (L)",13,26946.0,40.73821463333333,-73.99629753333333
601,"14 St (F,M,1,2,3)/6 Av (L)",14,22975.0,40.73821367857143,-73.99627130952382
601,"14 St (F,M,1,2,3)/6 Av (L)",15,25295.0,40.73821007821229,-73.99631212290504
601,"14 St (F,M,1,2,3)/6 Av (L)",16,25438.0,40.73821898876405,-73.99629966292136
601,"14 St (F,M,1,2,3)/6 Av (L)",17,26336.0,40.738211301675975,-73.99626430167598
601,"14 St (F,M,1,2,3)/6 Av (L)",18,22339.0,40.73821856470588,-73.99626376470589
601,"14 St (F,M,1,2,3)/6 Av (L)",19,13457.0,40.73821670422535,-73.99627436619718
601,"14 St (F,M,1,2,3)/6 Av (L)",20,14347.0,40.73821908888889,-73.9962734074074
601,"14 St (F,M,1,2,3)/6 Av (L)",21,14421.0,40.7381935390625,-73.99647296875
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",10,16555.0,40.73569415436242,-73.98995416107381
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",11,17574.0,40.735737,-73.98995779874213
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",12,23494.0,40.735730777777775,-73.98995
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",13,32411.0,40.735737,-73.98995
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",14,47782.0,40.735737,-73.98995317948717
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",15,48669.0,40.73573112154696,-73.98995342541436
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",16,72325.0,40.735731957345976,-73.98995293838863
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",17,71161.0,40.735737,-73.98995300970874
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",18,56248.0,40.735737,-73.98995305418718
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",19,38590.0,40.735737,-73.98995344444444
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",20,30002.0,40.735737,-73.98995704545453
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",21,22460.0,40.735737,-73.98995765432099
605,"168 St (A,C,1)",10,14092.0,40.84071096226415,-73.93958150943396
605,"168 St (A,C,1)",11,15260.0,40.84071544660194,-73.93956553398058
605,"168 St (A,C,1)",12,14585.0,40.84070827272727,-73.93959109090909
605,"168 St (A,C,1)",13,17251.0,40.84070886440678,-73.93958898305084
605,"168 St (A,C,1)",14,28203.0,40.8407148807947,-73.93956754966888
605,"168 St (A,C,1)",15,24494.0,40.840713903225804,-73.93957103225806
605,"168 St (A,C,1)",16,19712.0,40.84071209202454,-73.93957748466258
605,"168 St (A,C,1)",17,17555.0,40.84071180519481,-73.9395785064935
605,"168 St (A,C,1)",18,25710.0,40.840713335877865,-73.93957305343513
605,"168 St (A,C,1)",19,20666.0,40.84071148275862,-73.93957965517241
605,"168 St (A,C,1)",20,9314.0,40.84071336363636,-73.93957295454545
605,"168 St (A,C,1)",21,5011.0,40.84070994117647,-73.93958514705882
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",10,22435.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",11,25132.0,40.74971705555556,-73.98782080246913
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",12,28951.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",13,33517.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",14,40052.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",15,51450.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",16,67951.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",17,63541.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",18,68829.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",19,44048.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",20,34018.0,40.749718,-73.98782
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",21,25171.0,40.749718,-73.98782
609,"Bryant Pk (B,D,F,M)/5 Av (7)",10,20577.0,40.75421696992481,-73.98221833082707
609,"Bryant Pk (B,D,F,M)/5 Av (7)",11,29029.0,40.754220344370864,-73.98218801324504
609,"Bryant Pk (B,D,F,M)/5 Av (7)",12,32184.0,40.754220429487184,-73.98214747435898
609,"Bryant Pk (B,D,F,M)/5 Av (7)",13,24641.0,40.75422037908497,-73.98208304575164
609,"Bryant Pk (B,D,F,M)/5 Av (7)",14,22408.0,40.754220462025316,-73.98209574683544
609,"Bryant Pk (B,D,F,M)/5 Av (7)",15,28621.0,40.754223,-73.98200886206897
609,"Bryant Pk (B,D,F,M)/5 Av (7)",16,35481.0,40.754223,-73.98197878409091
609,"Bryant Pk (B,D,F,M)/5 Av (7)",17,53042.0,40.754223,-73.98200342424244
609,"Bryant Pk (B,D,F,M)/5 Av (7)",18,37850.0,40.754223,-73.98208533678756
609,"Bryant Pk (B,D,F,M)/5 Av (7)",19,25873.0,40.7542205988024,-73.98204190419162
609,"Bryant Pk (B,D,F,M)/5 Av (7)",20,21035.0,40.754220462025316,-73.98207927848102
609,"Bryant Pk (B,D,F,M)/5 Av (7)",21,19283.0,40.754220135714284,-73.98211268571428
610,"Grand Central-42 St (S,4,5,6,7)",10,35432.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",11,33241.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",12,34986.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",13,39752.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",14,49907.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",15,62798.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",16,57033.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",17,55654.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",18,57392.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",19,42288.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",20,28145.0,40.751778,-73.976845
610,"Grand Central-42 St (S,4,5,6,7)",21,20893.0,40.751778,-73.976845
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",10,56410.0,40.75731,-73.98684750000001
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",11,51241.0,40.75730999999999,-73.98684625615763
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",12,48031.0,40.75730999999999,-73.98678813432835
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",13,55312.0,40.75730999999999,-73.98681771144278
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",14,76165.0,40.75731,-73.98680242009132
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",15,77502.0,40.75731,-73.98679995327103
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",16,73417.0,40.75729984924623,-73.98678474874372
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",17,73716.0,40.75731,-73.98676644329896
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",18,76095.0,40.75731,-73.986803225
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",19,68107.0,40.75731,-73.98680215686275
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",20,63711.0,40.75731,-73.98680169902913
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",21,68507.0,40.75731,-73.986866
612,"Lexington Av-53 St (E,M)/51 St (6)",10,28874.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",11,30160.0,40.75754671830986,-73.96909535211267
612,"Lexington Av-53 St (E,M)/51 St (6)",12,17330.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",13,18528.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",14,29902.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",15,34939.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",16,43928.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",17,46643.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",18,33265.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",19,20715.0,40.757553,-73.969055
612,"Lexington Av-53 St (E,M)/51 St (6)",20,13690.0,40.75754562809917,-73.9691023553719
612,"Lexington Av-53 St (E,M)/51 St (6)",21,24180.0,40.757549344262294,-73.96907848360655
613,"Lexington Av (N,R,W)/59 St (4,5,6)",10,26349.0,40.762657129496404,-73.96727030215827
613,"Lexington Av (N,R,W)/59 St (4,5,6)",11,29566.0,40.762658214765096,-73.96726451677851
613,"Lexington Av (N,R,W)/59 St (4,5,6)",12,35101.0,40.76265765294117,-73.9672675117647
613,"Lexington Av (N,R,W)/59 St (4,5,6)",13,28412.0,40.762655221556884,-73.96728047305388
613,"Lexington Av (N,R,W)/59 St (4,5,6)",14,25341.0,40.76265768023256,-73.96726736627906
613,"Lexington Av (N,R,W)/59 St (4,5,6)",15,35966.0,40.762657899999994,-73.96726619473684
613,"Lexington Av (N,R,W)/59 St (4,5,6)",16,41951.0,40.762658569892466,-73.96726262365591
613,"Lexington Av (N,R,W)/59 St (4,5,6)",17,47766.0,40.76265653645833,-73.96727346354166
613,"Lexington Av (N,R,W)/59 St (4,5,6)",18,33681.0,40.762657795580104,-73.96726675138122
613,"Lexington Av (N,R,W)/59 St (4,5,6)",19,22353.0,40.76265383443708,-73.96728786754967
613,"Lexington Av (N,R,W)/59 St (4,5,6)",20,27136.0,40.76265460810811,-73.96728374324324
613,"Lexington Av (N,R,W)/59 St (4,5,6)",21,25770.0,40.7626542173913,-73.96728582608695
614,"59 St-Columbus Circle (A,B,C,D,1)",10,19386.0,40.76829468181818,-73.98173624025974
614,"59 St-Columbus Circle (A,B,C,D,1)",11,14730.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",12,20346.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",13,24316.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",14,37291.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",15,56574.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",16,66188.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",17,59766.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",18,44667.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",19,31444.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",20,22799.0,40.768295,-73.981735
614,"59 St-Columbus Circle (A,B,C,D,1)",21,19045.0,40.76829468387097,-73.98173623225807
618,"14 St (A,C,E)/8 Av (L)",10,20160.0,40.74086511206897,-74.00171301724137
618,"14 St (A,C,E)/8 Av (L)",11,27081.0,40.74087745185185,-74.00170318518518
618,"14 St (A,C,E)/8 Av (L)",12,28754.0,40.74086479738562,-74.00171326797386
618,"14 St (A,C,E)/8 Av (L)",13,25085.0,40.74087209803921,-74.00170745098039
618,"14 St (A,C,E)/8 Av (L)",14,27880.0,40.74088085882352,-74.00170047058823
618,"14 St (A,C,E)/8 Av (L)",15,39845.0,40.74087506779661,-74.00170508474577
618,"14 St (A,C,E)/8 Av (L)",16,31905.0,40.74088739053254,-74.0016952662722
618,"14 St (A,C,E)/8 Av (L)",17,30067.0,40.74086846857143,-74.00171034285714
618,"14 St (A,C,E)/8 Av (L)",18,22883.0,40.74087986075949,-74.00170126582279
618,"14 St (A,C,E)/8 Av (L)",19,13505.0,40.74085232089552,-74.00172320895523
618,"14 St (A,C,E)/8 Av (L)",20,14390.0,40.7408618561151,-74.00171561151079
618,"14 St (A,C,E)/8 Av (L)",21,16590.0,40.74086114705882,-74.00171617647058
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",10,18621.0,40.725890897196265,-73.99471757009346
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",11,24261.0,40.72589305084746,-73.99471220338982
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",12,26539.0,40.72589023076923,-73.99471923076923
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",13,13965.0,40.725884336,-73.99473392
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",14,12426.0,40.725890766917296,-73.99471789473684
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",15,18191.0,40.72590988,-73.99467026666666
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",16,23174.0,40.72590315789474,-73.99468701754385
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",17,23946.0,40.72590655421687,-73.99467855421688
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",18,19183.0,40.725906177215194,-73.99467949367089
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",19,11819.0,40.72589995454546,-73.99469500000001
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",20,10397.0,40.72589305084746,-73.99471220338982
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",21,9946.0,40.72590222857143,-73.99468933333333
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",10,16185.0,40.713230921739125,-74.00343808695652
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",11,19882.0,40.71322991304348,-74.00344231884057
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",12,23969.0,40.71323289795919,-74.00342979591836
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",13,25619.0,40.713233220779216,-74.00342844155844
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",14,35227.0,40.71323606779661,-74.00341649717514
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",15,28786.0,40.713235976878615,-74.00341687861271
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",16,34513.0,40.71323617582418,-74.00341604395604
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",17,33340.0,40.71323497109827,-74.0034210982659
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",18,25688.0,40.71323176331361,-74.00343455621302
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",19,26730.0,40.71322847682119,-74.00344834437085
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",20,15605.0,40.71322661538461,-74.00345615384616
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",21,9580.0,40.713221684210524,-74.00347684210526
623,"Canal St (J,N,Q,R,W,Z,6)",10,21394.0,40.71950616556291,-73.99996251655628
623,"Canal St (J,N,Q,R,W,Z,6)",11,28572.0,40.71950870414201,-73.99997183431952
623,"Canal St (J,N,Q,R,W,Z,6)",12,40706.0,40.71952611229946,-73.99994534759357
623,"Canal St (J,N,Q,R,W,Z,6)",13,31413.0,40.7195255398773,-73.99995165644171
623,"Canal St (J,N,Q,R,W,Z,6)",14,21613.0,40.719521025,-73.99996462499999
623,"Canal St (J,N,Q,R,W,Z,6)",15,28364.0,40.71953,-73.99993558659217
623,"Canal St (J,N,Q,R,W,Z,6)",16,38464.0,40.71953,-73.99991953125
623,"Canal St (J,N,Q,R,W,Z,6)",17,41836.0,40.71953,-73.99992713513512
623,"Canal St (J,N,Q,R,W,Z,6)",18,31972.0,40.71953,-73.9999576744186
623,"Canal St (J,N,Q,R,W,Z,6)",19,18520.0,40.71953,-73.99996258064516
623,"Canal St (J,N,Q,R,W,Z,6)",20,15254.0,40.71951944117647,-73.99998948529412
623,"Canal St (J,N,Q,R,W,Z,6)",21,26573.0,40.71950116,-73.999963
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",10,25534.0,40.71401968055555,-74.0086473611111
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",11,30201.0,40.71407662416107,-74.0086044966443
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",12,20927.0,40.714103161290325,-74.00858148387096
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",13,21193.0,40.714090875,-74.00859499999999
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",14,26353.0,40.71408335502959,-74.00859585798817
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",15,41780.0,40.71410453608247,-74.00858118556701
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",16,42635.0,40.71411,-74.00858
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",17,44320.0,40.714094467005076,-74.00859218274111
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",18,42115.0,40.71408409895833,-74.00859901041666
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",19,23181.0,40.71407533742331,-74.00860349693251
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",20,26262.0,40.71407402777778,-74.00859986111111
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",21,23253.0,40.714052267175575,-74.00861877862594
625,"Delancey St (F)/Essex St (J,M,Z)",10,16721.0,40.718604235294116,-73.98745388235294
625,"Delancey St (F)/Essex St (J,M,Z)",11,16717.0,40.71860494594594,-73.98746445045043
625,"Delancey St (F)/Essex St (J,M,Z)",12,16896.0,40.71861018867924,-73.98747226415094
625,"Delancey St (F)/Essex St (J,M,Z)",13,22460.0,40.718613,-73.98747155555554
625,"Delancey St (F)/Essex St (J,M,Z)",14,34591.0,40.71861117177914,-73.9874671779141
625,"Delancey St (F)/Essex St (J,M,Z)",15,46069.0,40.718613,-73.98746088636364
625,"Delancey St (F)/Essex St (J,M,Z)",16,36766.0,40.718613,-73.9874574450867
625,"Delancey St (F)/Essex St (J,M,Z)",17,23336.0,40.718613,-73.98745935
625,"Delancey St (F)/Essex St (J,M,Z)",18,19211.0,40.71861082481752,-73.98747840875912
625,"Delancey St (F)/Essex St (J,M,Z)",19,21990.0,40.71860579032258,-73.98747216129033
625,"Delancey St (F)/Essex St (J,M,Z)",20,22959.0,40.71860790598291,-73.98748022222222
625,"Delancey St (F)/Essex St (J,M,Z)",21,23975.0,40.71860748148148,-73.98748407407408
628,"Fulton St (A,C,J,Z,2,3,4,5)",10,16698.0,40.71035582080925,-74.00669664739884
628,"Fulton St (A,C,J,Z,2,3,4,5)",11,18939.0,40.71036582872928,-74.0067106077348
628,"Fulton St (A,C,J,Z,2,3,4,5)",12,21441.0,40.71036296132596,-74.0066455801105
628,"Fulton St (A,C,J,Z,2,3,4,5)",13,24248.0,40.71036487777777,-74.00663477777778
628,"Fulton St (A,C,J,Z,2,3,4,5)",14,30843.0,40.71037173626373,-74.00660571428571
628,"Fulton St (A,C,J,Z,2,3,4,5)",15,47510.0,40.71036863942307,-74.00658456730768
628,"Fulton St (A,C,J,Z,2,3,4,5)",16,47335.0,40.710372009615384,-74.00659480769231
628,"Fulton St (A,C,J,Z,2,3,4,5)",17,50945.0,40.7103676407767,-74.00659611650485
628,"Fulton St (A,C,J,Z,2,3,4,5)",18,50171.0,40.71036939613526,-74.00658570048309
628,"Fulton St (A,C,J,Z,2,3,4,5)",19,28520.0,40.7103673919598,-74.00661788944724
628,"Fulton St (A,C,J,Z,2,3,4,5)",20,15314.0,40.7103628,-74.00663093749999
628,"Fulton St (A,C,J,Z,2,3,4,5)",21,17157.0,40.710356605882346,-74.00665964705883
635,"South Ferry (1)/Whitehall St (R,W)",10,15067.0,40.7030481832061,-74.01301572519084
635,"South Ferry (1)/Whitehall St (R,W)",11,18983.0,40.703058148936165,-74.01300912056739
635,"South Ferry (1)/Whitehall St (R,W)",12,23248.0,40.703051440559435,-74.01301356643357
635,"South Ferry (1)/Whitehall St (R,W)",13,32609.0,40.703073529801316,-74.01299892715231
635,"South Ferry (1)/Whitehall St (R,W)",14,36280.0,40.70306828220859,-74.01300240490798
635,"South Ferry (1)/Whitehall St (R,W)",15,36076.0,40.70306234545454,-74.01300633939394
635,"South Ferry (1)/Whitehall St (R,W)",16,26742.0,40.70306744230769,-74.01300296153846
635,"South Ferry (1)/Whitehall St (R,W)",17,29476.0,40.70306828220859,-74.01300240490798
635,"South Ferry (1)/Whitehall St (R,W)",18,23852.0,40.703072366906476,-74.01299969784174
635,"South Ferry (1)/Whitehall St (R,W)",19,22192.0,40.703070728,-74.013000784
635,"South Ferry (1)/Whitehall St (R,W)",20,13997.0,40.70306915789473,-74.0130018245614
635,"South Ferry (1)/Whitehall St (R,W)",21,7355.0,40.70305193103448,-74.01301324137931
8,"5 Av/59 St (N,R,W)",10,4885.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",11,8206.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",12,10771.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",13,13839.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",14,20437.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",15,32199.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",16,32957.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",17,22396.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",18,24755.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",19,18378.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",20,9073.0,40.764812,-73.97335
8,"5 Av/59 St (N,R,W)",21,6773.0,40.764812,-73.97335
9,"57 St-7 Av (N,Q,R,W)",10,19167.0,40.764663999999996,-73.98066
9,"57 St-7 Av (N,Q,R,W)",11,19502.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",12,25348.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",13,28928.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",14,34021.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",15,24946.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",16,25812.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",17,26688.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",18,21319.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",19,17527.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",20,25298.0,40.764664,-73.98066
9,"57 St-7 Av (N,Q,R,W)",21,25466.0,40.764664,-73.98066
TRAM1,RI Tramway (Manhattan),10,6111.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),11,7080.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),12,7407.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),13,8224.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),14,8803.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),15,10222.0,40.761337000000005,-73.96416
TRAM1,RI Tramway (Manhattan),16,10416.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),17,10364.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),18,10813.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),19,6694.0,40.761337,-73.96416
TRAM1,RI Tramway (Manhattan),20,3933.0,40.76133699999999,-73.96416
TRAM1,RI Tramway (Manhattan),21,2668.0,40.761337,-73.96416
TRAM2,RI Tramway (Roosevelt),10,4719.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),11,6137.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),12,5986.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),13,6188.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),14,6387.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),15,7977.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),16,8824.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),17,8988.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),18,9718.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),19,6239.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),20,3925.0,40.75734,-73.95412
TRAM2,RI Tramway (Roosevelt),21,2154.0,40.75734,-73.95412
